county,cause,sex,age_code,n-value,,n,,,
323,38,1,13,1,,Low,,,
323,38,1,14,1,,Low,,,
323,38,1,15,1,,Low,,,
323,38,1,16,1,,Low,,,
323,38,1,19,2,,Low,,,
323,38,1,22,5,,High,,,
323,38,2,10,2,,Low,,,
323,38,2,15,1,,Low,,,
323,38,2,16,1,,Low,,,
323,38,2,18,1,,Low,,,
323,38,2,20,2,,Low,,,
323,38,2,22,2,,Low,,,
323,39,1,13,1,,Low,,,
323,39,1,14,2,,Low,,,
323,39,1,15,1,,Low,,,
323,39,1,16,4,,High,,,
323,39,1,18,1,,Low,,,
323,39,1,19,1,,Low,,,
323,39,1,20,1,,Low,,,
323,39,2,11,1,,Low,,,
323,39,2,17,1,,Low,,,
323,40,1,14,1,,Low,,,
323,40,1,22,1,,Low,,,
323,41,1,2,1,,Low,,,
323,41,1,11,1,,Low,,,
323,41,1,13,1,,Low,,,
323,41,1,14,2,,Low,,,
323,41,1,15,2,,Low,,,
323,41,1,16,2,,Low,,,
323,41,1,17,4,,High,,,
323,41,1,18,4,,High,,,
323,41,1,19,3,,High,,,
323,41,1,20,8,,High,,,
323,41,1,21,1,,Low,,,
323,41,1,22,4,,High,,,
323,41,1,23,2,,Low,,,
323,41,1,24,4,,High,,,
323,41,1,25,2,,Low,,,
323,41,2,16,1,,Low,,,
323,41,2,18,2,,Low,,,
323,41,2,19,1,,Low,,,
323,41,2,20,3,,High,,,
323,41,2,21,2,,Low,,,
323,41,2,22,3,,High,,,
323,41,2,23,5,,High,,,
323,41,2,24,2,,Low,,,
323,41,2,25,2,,Low,,,
324,1,1,23,1,,Low,,,
324,2,1,21,1,,Low,,,
324,2,1,23,1,,Low,,,
324,3,1,19,1,,Low,,,
324,3,1,21,1,,Low,,,
324,3,1,22,1,,Low,,,
324,3,1,23,1,,Low,,,
324,3,2,21,2,,Low,,,
324,3,2,23,1,,Low,,,
324,4,1,12,1,,Low,,,
324,4,1,16,1,,Low,,,
324,4,1,17,1,,Low,,,
324,4,1,19,1,,Low,,,
324,4,1,24,1,,Low,,,
324,5,1,15,1,,Low,,,
324,5,1,16,1,,Low,,,
324,6,1,13,1,,Low,,,
324,6,1,14,1,,Low,,,
324,6,1,15,4,,High,,,
324,6,1,16,6,,High,,,
324,6,1,17,10,,High,,,
324,6,1,18,9,,High,,,
324,6,1,19,18,,High,,,
324,6,1,20,10,,High,,,
324,6,1,21,11,,High,,,
324,6,1,22,18,,High,,,
324,6,1,23,14,,High,,,
324,6,1,24,4,,High,,,
324,6,1,25,1,,Low,,,
324,6,2,11,1,,Low,,,
324,6,2,14,2,,Low,,,
324,6,2,15,1,,Low,,,
324,6,2,16,8,,High,,,
324,6,2,17,3,,High,,,
324,6,2,18,8,,High,,,
324,6,2,19,11,,High,,,
324,6,2,20,4,,High,,,
324,6,2,21,11,,High,,,
324,6,2,22,9,,High,,,
324,6,2,23,10,,High,,,
324,6,2,24,1,,Low,,,
324,7,1,21,1,,Low,,,
324,7,2,15,1,,Low,,,
324,7,2,16,1,,Low,,,
324,7,2,19,1,,Low,,,
324,8,2,17,1,,Low,,,
324,8,2,23,1,,Low,,,
324,9,1,12,1,,Low,,,
324,9,1,16,1,,Low,,,
324,9,1,17,1,,Low,,,
324,9,1,18,3,,High,,,
324,9,1,19,3,,High,,,
324,9,1,20,2,,Low,,,
324,9,1,21,5,,High,,,
324,9,1,22,4,,High,,,
324,9,1,23,6,,High,,,
324,9,1,24,3,,High,,,
324,9,1,25,1,,Low,,,
324,9,2,16,1,,Low,,,
324,9,2,18,2,,Low,,,
324,9,2,19,1,,Low,,,
324,9,2,20,1,,Low,,,
324,9,2,21,3,,High,,,
324,9,2,22,2,,Low,,,
324,9,2,23,1,,Low,,,
324,9,2,24,1,,Low,,,
324,9,2,25,2,,Low,,,
324,10,1,23,1,,Low,,,
324,10,2,22,1,,Low,,,
324,10,2,23,2,,Low,,,
324,10,2,24,1,,Low,,,
324,10,2,25,1,,Low,,,
324,13,1,20,1,,Low,,,
324,13,1,22,1,,Low,,,
324,13,2,21,1,,Low,,,
324,15,1,15,2,,Low,,,
324,15,1,16,1,,Low,,,
324,15,1,17,1,,Low,,,
324,15,1,19,2,,Low,,,
324,15,1,21,1,,Low,,,
324,15,1,22,1,,Low,,,
324,15,1,23,2,,Low,,,
324,15,1,24,2,,Low,,,
324,15,2,12,1,,Low,,,
324,15,2,20,3,,High,,,
324,15,2,21,2,,Low,,,
324,15,2,22,3,,High,,,
324,15,2,23,3,,High,,,
324,15,2,24,5,,High,,,
324,15,2,26,1,,Low,,,
324,16,1,14,2,,Low,,,
324,16,1,15,4,,High,,,
324,16,1,17,1,,Low,,,
324,16,1,18,5,,High,,,
324,16,1,19,4,,High,,,
324,16,1,20,3,,High,,,
324,16,1,21,3,,High,,,
324,16,1,22,9,,High,,,
324,16,1,23,5,,High,,,
324,16,1,24,4,,High,,,
324,16,2,13,2,,Low,,,
324,16,2,14,1,,Low,,,
324,16,2,15,1,,Low,,,
324,16,2,17,1,,Low,,,
324,16,2,18,1,,Low,,,
324,16,2,19,1,,Low,,,
324,16,2,21,2,,Low,,,
324,16,2,22,6,,High,,,
324,16,2,23,7,,High,,,
324,16,2,24,1,,Low,,,
324,16,2,25,1,,Low,,,
324,16,2,26,1,,Low,,,
324,17,1,14,1,,Low,,,
324,17,1,17,1,,Low,,,
324,17,1,18,1,,Low,,,
324,17,1,19,1,,Low,,,
324,17,1,20,1,,Low,,,
324,17,1,21,2,,Low,,,
324,17,1,22,5,,High,,,
324,17,1,23,4,,High,,,
324,17,1,24,1,,Low,,,
324,17,2,15,1,,Low,,,
324,17,2,16,2,,Low,,,
324,17,2,17,1,,Low,,,
324,17,2,19,1,,Low,,,
324,17,2,21,2,,Low,,,
324,17,2,22,3,,High,,,
324,17,2,24,3,,High,,,
324,17,2,25,1,,Low,,,
324,18,1,16,1,,Low,,,
324,19,1,23,2,,Low,,,
324,19,2,22,1,,Low,,,
324,19,2,23,1,,Low,,,
324,21,1,17,1,,Low,,,
324,21,1,18,5,,High,,,
324,21,1,19,1,,Low,,,
324,21,1,20,2,,Low,,,
324,21,1,21,2,,Low,,,
324,21,1,22,2,,Low,,,
324,21,1,23,7,,High,,,
324,21,1,24,4,,High,,,
324,21,1,26,1,,Low,,,
324,21,2,2,1,,Low,,,
324,21,2,22,3,,High,,,
324,21,2,23,1,,Low,,,
324,23,1,18,1,,Low,,,
324,23,1,19,1,,Low,,,
324,23,1,20,3,,High,,,
324,23,1,21,2,,Low,,,
324,23,1,22,5,,High,,,
324,23,1,23,2,,Low,,,
324,23,1,24,2,,Low,,,
324,23,1,26,1,,Low,,,
324,23,2,18,1,,Low,,,
324,23,2,20,1,,Low,,,
324,23,2,21,2,,Low,,,
324,23,2,22,1,,Low,,,
324,23,2,23,1,,Low,,,
324,25,1,22,1,,Low,,,
324,25,2,18,1,,Low,,,
324,26,1,24,1,,Low,,,
324,26,2,20,1,,Low,,,
324,27,1,22,1,,Low,,,
324,27,2,23,1,,Low,,,
324,28,1,15,1,,Low,,,
324,28,1,16,2,,Low,,,
324,28,1,17,1,,Low,,,
324,28,1,20,1,,Low,,,
324,28,1,21,1,,Low,,,
324,28,1,23,1,,Low,,,
324,28,1,25,1,,Low,,,
324,28,2,15,1,,Low,,,
324,28,2,17,2,,Low,,,
324,28,2,22,2,,Low,,,
324,29,2,23,1,,Low,,,
324,30,1,21,1,,Low,,,
324,30,1,23,1,,Low,,,
324,30,2,25,1,,Low,,,
324,31,1,19,1,,Low,,,
324,31,1,22,1,,Low,,,
324,31,1,24,1,,Low,,,
324,31,2,20,1,,Low,,,
324,31,2,21,1,,Low,,,
324,31,2,25,1,,Low,,,
324,32,1,16,1,,Low,,,
324,32,1,18,2,,Low,,,
324,32,1,20,2,,Low,,,
324,32,1,21,1,,Low,,,
324,32,1,22,1,,Low,,,
324,32,1,23,3,,High,,,
324,32,1,24,3,,High,,,
324,32,2,12,1,,Low,,,
324,32,2,18,1,,Low,,,
324,32,2,19,1,,Low,,,
324,32,2,22,2,,Low,,,
324,32,2,23,4,,High,,,
324,32,2,24,4,,High,,,
324,34,1,1,2,,Low,,,
324,35,1,1,1,,Low,,,
324,35,2,2,1,,Low,,,
324,36,1,25,1,,Low,,,
324,36,2,23,1,,Low,,,
324,36,2,24,1,,Low,,,
324,38,1,10,1,,Low,,,
324,38,1,11,1,,Low,,,
324,38,1,12,1,,Low,,,
324,38,1,13,1,,Low,,,
324,38,1,14,1,,Low,,,
324,38,1,15,1,,Low,,,
324,38,1,19,1,,Low,,,
324,38,1,20,1,,Low,,,
324,38,1,21,2,,Low,,,
324,38,1,22,1,,Low,,,
324,38,1,23,2,,Low,,,
324,38,1,25,1,,Low,,,
324,38,2,18,1,,Low,,,
324,38,2,19,1,,Low,,,
324,38,2,21,5,,High,,,
324,38,2,22,1,,Low,,,
324,38,2,23,1,,Low,,,
324,39,1,11,2,,Low,,,
324,39,1,12,1,,Low,,,
324,39,1,13,1,,Low,,,
324,39,1,15,2,,Low,,,
324,39,1,17,1,,Low,,,
324,39,1,18,1,,Low,,,
324,39,2,12,1,,Low,,,
324,39,2,13,2,,Low,,,
324,39,2,14,1,,Low,,,
324,39,2,16,2,,Low,,,
324,39,2,17,1,,Low,,,
324,39,2,18,1,,Low,,,
324,39,2,20,1,,Low,,,
324,41,1,12,1,,Low,,,
324,41,1,13,1,,Low,,,
324,41,1,16,2,,Low,,,
324,41,1,17,4,,High,,,
324,41,1,18,1,,Low,,,
324,41,1,19,2,,Low,,,
324,41,1,20,4,,High,,,
324,41,1,21,6,,High,,,
324,41,1,22,3,,High,,,
324,41,1,23,4,,High,,,
324,41,1,24,2,,Low,,,
324,41,1,25,2,,Low,,,
324,41,2,14,1,,Low,,,
324,41,2,16,2,,Low,,,
324,41,2,17,4,,High,,,
324,41,2,19,3,,High,,,
324,41,2,20,2,,Low,,,
324,41,2,21,3,,High,,,
324,41,2,22,4,,High,,,
324,41,2,23,4,,High,,,
324,41,2,24,9,,High,,,
324,41,2,25,1,,Low,,,
324,41,2,26,1,,Low,,,
325,1,1,23,1,,Low,,,
325,2,2,20,1,,Low,,,
325,3,1,14,1,,Low,,,
325,3,1,16,1,,Low,,,
325,3,1,21,2,,Low,,,
325,3,1,22,3,,High,,,
325,3,1,23,2,,Low,,,
325,3,2,16,1,,Low,,,
325,3,2,19,2,,Low,,,
325,3,2,23,1,,Low,,,
325,3,2,24,1,,Low,,,
325,3,2,25,1,,Low,,,
325,4,1,12,1,,Low,,,
325,6,1,9,2,,Low,,,
325,6,1,13,3,,High,,,
325,6,1,14,4,,High,,,
325,6,1,15,8,,High,,,
325,6,1,16,7,,High,,,
325,6,1,17,14,,High,,,
325,6,1,18,22,,High,,,
325,6,1,19,13,,High,,,
325,6,1,20,9,,High,,,
325,6,1,21,13,,High,,,
325,6,1,22,11,,High,,,
325,6,1,23,7,,High,,,
325,6,1,24,2,,Low,,,
325,6,2,12,3,,High,,,
325,6,2,13,1,,Low,,,
325,6,2,14,4,,High,,,
325,6,2,15,4,,High,,,
325,6,2,16,3,,High,,,
325,6,2,17,9,,High,,,
325,6,2,18,12,,High,,,
325,6,2,19,8,,High,,,
325,6,2,20,9,,High,,,
325,6,2,21,12,,High,,,
325,6,2,22,8,,High,,,
325,6,2,23,5,,High,,,
325,6,2,24,1,,Low,,,
325,6,2,25,1,,Low,,,
325,7,1,23,1,,Low,,,
325,7,2,16,1,,Low,,,
325,7,2,21,1,,Low,,,
325,7,2,23,2,,Low,,,
325,7,2,24,1,,Low,,,
325,7,2,25,1,,Low,,,
325,8,2,21,1,,Low,,,
325,8,2,22,1,,Low,,,
325,9,1,12,1,,Low,,,
325,9,1,15,1,,Low,,,
325,9,1,16,1,,Low,,,
325,9,1,17,2,,Low,,,
325,9,1,18,4,,High,,,
325,9,1,19,2,,Low,,,
325,9,1,20,2,,Low,,,
325,9,1,21,3,,High,,,
325,9,1,22,2,,Low,,,
325,9,1,23,1,,Low,,,
325,9,1,24,2,,Low,,,
325,9,2,18,2,,Low,,,
325,9,2,19,1,,Low,,,
325,9,2,20,1,,Low,,,
325,9,2,21,2,,Low,,,
325,9,2,22,1,,Low,,,
325,9,2,23,3,,High,,,
325,10,1,23,2,,Low,,,
325,10,2,22,1,,Low,,,
325,10,2,24,3,,High,,,
325,10,2,25,1,,Low,,,
325,12,2,2,1,,Low,,,
325,13,1,19,1,,Low,,,
325,13,1,22,2,,Low,,,
325,13,2,20,1,,Low,,,
325,13,2,23,2,,Low,,,
325,15,1,13,1,,Low,,,
325,15,1,16,4,,High,,,
325,15,1,17,3,,High,,,
325,15,1,18,4,,High,,,
325,15,1,21,3,,High,,,
325,15,1,22,1,,Low,,,
325,15,2,18,1,,Low,,,
325,15,2,20,1,,Low,,,
325,15,2,21,2,,Low,,,
325,15,2,22,3,,High,,,
325,15,2,23,2,,Low,,,
325,15,2,24,4,,High,,,
325,16,1,13,1,,Low,,,
325,16,1,15,3,,High,,,
325,16,1,16,1,,Low,,,
325,16,1,17,2,,Low,,,
325,16,1,18,4,,High,,,
325,16,1,19,3,,High,,,
325,16,1,20,5,,High,,,
325,16,1,21,2,,Low,,,
325,16,1,22,4,,High,,,
325,16,1,23,4,,High,,,
325,16,1,24,7,,High,,,
325,16,1,25,1,,Low,,,
325,16,2,9,1,,Low,,,
325,16,2,15,2,,Low,,,
325,16,2,17,1,,Low,,,
325,16,2,19,2,,Low,,,
325,16,2,20,3,,High,,,
325,16,2,21,1,,Low,,,
325,16,2,22,2,,Low,,,
325,16,2,23,6,,High,,,
325,16,2,24,1,,Low,,,
325,17,1,13,1,,Low,,,
325,17,1,14,2,,Low,,,
325,17,1,15,1,,Low,,,
325,17,1,16,1,,Low,,,
325,17,1,17,3,,High,,,
325,17,1,18,3,,High,,,
325,17,1,19,4,,High,,,
325,17,1,20,2,,Low,,,
325,17,1,21,4,,High,,,
325,17,1,22,3,,High,,,
325,17,1,23,4,,High,,,
325,17,1,24,2,,Low,,,
325,17,2,17,2,,Low,,,
325,17,2,18,1,,Low,,,
325,17,2,19,1,,Low,,,
325,17,2,20,5,,High,,,
325,17,2,21,2,,Low,,,
325,17,2,22,5,,High,,,
325,17,2,24,1,,Low,,,
325,21,1,16,4,,High,,,
325,21,1,17,1,,Low,,,
325,21,1,18,1,,Low,,,
325,21,1,19,3,,High,,,
325,21,1,20,1,,Low,,,
325,21,1,21,1,,Low,,,
325,21,1,22,5,,High,,,
325,21,1,23,5,,High,,,
325,21,1,24,2,,Low,,,
325,21,2,16,1,,Low,,,
325,21,2,18,1,,Low,,,
325,21,2,20,1,,Low,,,
325,21,2,21,1,,Low,,,
325,21,2,22,2,,Low,,,
325,21,2,24,3,,High,,,
325,21,2,25,1,,Low,,,
325,23,1,18,1,,Low,,,
325,23,1,19,2,,Low,,,
325,23,1,20,1,,Low,,,
325,23,1,21,1,,Low,,,
325,23,1,22,3,,High,,,
325,23,1,23,1,,Low,,,
325,23,1,24,1,,Low,,,
325,23,1,25,2,,Low,,,
325,23,2,17,1,,Low,,,
325,23,2,21,1,,Low,,,
325,23,2,22,1,,Low,,,
325,23,2,23,2,,Low,,,
325,23,2,24,1,,Low,,,
325,24,1,20,1,,Low,,,
325,25,1,18,1,,Low,,,
325,25,1,19,1,,Low,,,
325,25,2,25,1,,Low,,,
325,26,1,17,1,,Low,,,
325,27,1,24,1,,Low,,,
325,27,2,15,1,,Low,,,
325,28,1,14,1,,Low,,,
325,28,1,15,2,,Low,,,
325,28,1,16,2,,Low,,,
325,28,1,17,4,,High,,,
325,28,1,18,1,,Low,,,
325,28,1,21,1,,Low,,,
325,28,2,18,1,,Low,,,
325,28,2,19,3,,High,,,
325,28,2,20,1,,Low,,,
325,28,2,21,2,,Low,,,
325,30,2,20,1,,Low,,,
325,30,2,24,1,,Low,,,
325,30,2,25,1,,Low,,,
325,31,1,18,1,,Low,,,
325,31,1,22,1,,Low,,,
325,31,2,15,1,,Low,,,
325,31,2,23,1,,Low,,,
325,32,1,14,1,,Low,,,
325,32,1,19,1,,Low,,,
325,32,1,20,4,,High,,,
325,32,1,21,2,,Low,,,
325,32,1,22,2,,Low,,,
325,32,1,23,2,,Low,,,
325,32,1,24,1,,Low,,,
325,32,2,4,1,,Low,,,
325,32,2,15,1,,Low,,,
325,32,2,17,1,,Low,,,
325,32,2,18,1,,Low,,,
325,32,2,19,1,,Low,,,
325,32,2,20,1,,Low,,,
325,32,2,21,1,,Low,,,
325,32,2,22,1,,Low,,,
325,32,2,23,3,,High,,,
325,32,2,24,1,,Low,,,
325,34,1,1,2,,Low,,,
325,34,2,1,1,,Low,,,
325,35,1,3,1,,Low,,,
325,35,2,2,1,,Low,,,
325,36,1,23,1,,Low,,,
325,36,1,25,1,,Low,,,
325,36,2,24,1,,Low,,,
325,38,1,2,1,,Low,,,
325,38,1,9,1,,Low,,,
325,38,1,10,1,,Low,,,
325,38,1,12,1,,Low,,,
325,38,1,13,3,,High,,,
325,38,1,14,1,,Low,,,
325,38,1,15,1,,Low,,,
325,38,1,16,2,,Low,,,
325,38,1,17,2,,Low,,,
325,38,1,18,1,,Low,,,
325,38,1,19,1,,Low,,,
325,38,1,20,1,,Low,,,
325,38,1,21,1,,Low,,,
325,38,1,23,1,,Low,,,
325,38,1,25,1,,Low,,,
325,38,2,9,1,,Low,,,
325,38,2,18,1,,Low,,,
325,38,2,21,1,,Low,,,
325,38,2,22,1,,Low,,,
325,38,2,23,1,,Low,,,
325,38,2,24,1,,Low,,,
325,39,1,11,3,,High,,,
325,39,1,15,2,,Low,,,
325,39,1,16,1,,Low,,,
325,39,1,18,4,,High,,,
325,39,2,11,1,,Low,,,
325,39,2,13,1,,Low,,,
325,39,2,14,1,,Low,,,
325,39,2,15,1,,Low,,,
325,39,2,17,2,,Low,,,
325,39,2,18,2,,Low,,,
325,40,1,21,1,,Low,,,
325,41,1,11,1,,Low,,,
325,41,1,12,3,,High,,,
325,41,1,14,1,,Low,,,
325,41,1,16,3,,High,,,
325,41,1,17,1,,Low,,,
325,41,1,18,4,,High,,,
325,41,1,19,2,,Low,,,
325,41,1,20,1,,Low,,,
325,41,1,21,2,,Low,,,
325,41,1,22,1,,Low,,,
325,41,1,23,4,,High,,,
325,41,1,24,1,,Low,,,
325,41,2,15,1,,Low,,,
325,41,2,17,2,,Low,,,
325,41,2,18,2,,Low,,,
325,41,2,20,1,,Low,,,
325,41,2,21,2,,Low,,,
325,41,2,22,3,,High,,,
325,41,2,23,4,,High,,,
325,41,2,24,1,,Low,,,
325,41,2,25,1,,Low,,,
325,41,2,26,1,,Low,,,
326,1,2,24,1,,Low,,,
326,2,1,18,1,,Low,,,
326,2,1,19,1,,Low,,,
326,2,1,22,1,,Low,,,
326,2,1,23,2,,Low,,,
326,2,2,19,1,,Low,,,
326,2,2,23,2,,Low,,,
326,3,1,15,1,,Low,,,
326,3,1,18,2,,Low,,,
326,3,1,19,1,,Low,,,
326,3,1,20,2,,Low,,,
326,3,1,21,1,,Low,,,
326,3,1,22,4,,High,,,
326,3,1,23,3,,High,,,
326,3,1,24,2,,Low,,,
326,3,1,25,1,,Low,,,
326,3,2,21,1,,Low,,,
326,3,2,22,2,,Low,,,
326,3,2,23,2,,Low,,,
326,3,2,25,1,,Low,,,
326,4,1,17,1,,Low,,,
326,4,1,22,1,,Low,,,
326,6,1,2,1,,Low,,,
326,6,1,13,1,,Low,,,
326,6,1,14,2,,Low,,,
326,6,1,15,5,,High,,,
326,6,1,16,9,,High,,,
326,6,1,17,15,,High,,,
326,6,1,18,27,,High,,,
326,6,1,19,15,,High,,,
326,6,1,20,26,,High,,,
326,6,1,21,23,,High,,,
326,6,1,22,15,,High,,,
326,6,1,23,14,,High,,,
326,6,1,24,8,,High,,,
326,6,1,25,2,,Low,,,
326,6,2,4,1,,Low,,,
326,6,2,8,1,,Low,,,
326,6,2,9,1,,Low,,,
326,6,2,12,3,,High,,,
326,6,2,13,5,,High,,,
326,6,2,14,4,,High,,,
326,6,2,15,3,,High,,,
326,6,2,16,12,,High,,,
326,6,2,17,11,,High,,,
326,6,2,18,12,,High,,,
326,6,2,19,13,,High,,,
326,6,2,20,17,,High,,,
326,6,2,21,12,,High,,,
326,6,2,22,8,,High,,,
326,6,2,23,16,,High,,,
326,6,2,24,3,,High,,,
326,6,2,25,1,,Low,,,
326,7,1,16,1,,Low,,,
326,7,1,18,1,,Low,,,
326,7,1,22,3,,High,,,
326,7,1,23,1,,Low,,,
326,7,1,25,1,,Low,,,
326,7,2,17,1,,Low,,,
326,7,2,20,1,,Low,,,
326,7,2,21,1,,Low,,,
326,7,2,22,1,,Low,,,
326,7,2,23,3,,High,,,
326,9,1,14,2,,Low,,,
326,9,1,17,2,,Low,,,
326,9,1,18,5,,High,,,
326,9,1,19,4,,High,,,
326,9,1,20,2,,Low,,,
326,9,1,21,7,,High,,,
326,9,1,22,2,,Low,,,
326,9,1,23,3,,High,,,
326,9,1,24,3,,High,,,
326,9,2,17,1,,Low,,,
326,9,2,18,1,,Low,,,
326,9,2,19,2,,Low,,,
326,9,2,20,3,,High,,,
326,9,2,21,1,,Low,,,
326,9,2,22,3,,High,,,
326,9,2,23,7,,High,,,
326,9,2,24,2,,Low,,,
326,10,1,22,1,,Low,,,
326,10,1,24,1,,Low,,,
326,10,2,23,2,,Low,,,
326,12,1,16,1,,Low,,,
326,12,2,18,1,,Low,,,
326,13,1,21,1,,Low,,,
326,13,1,23,3,,High,,,
326,13,2,19,1,,Low,,,
326,13,2,20,2,,Low,,,
326,13,2,21,1,,Low,,,
326,15,1,14,1,,Low,,,
326,15,1,15,1,,Low,,,
326,15,1,19,4,,High,,,
326,15,1,20,1,,Low,,,
326,15,1,22,4,,High,,,
326,15,1,23,4,,High,,,
326,15,1,24,5,,High,,,
326,15,1,25,1,,Low,,,
326,15,2,16,1,,Low,,,
326,15,2,18,1,,Low,,,
326,15,2,19,1,,Low,,,
326,15,2,20,2,,Low,,,
326,15,2,21,2,,Low,,,
326,15,2,22,2,,Low,,,
326,15,2,23,4,,High,,,
326,15,2,24,2,,Low,,,
326,15,2,25,3,,High,,,
326,15,2,26,2,,Low,,,
326,16,1,13,1,,Low,,,
326,16,1,14,3,,High,,,
326,16,1,15,2,,Low,,,
326,16,1,16,2,,Low,,,
326,16,1,17,3,,High,,,
326,16,1,18,6,,High,,,
326,16,1,19,3,,High,,,
326,16,1,20,6,,High,,,
326,16,1,21,8,,High,,,
326,16,1,22,8,,High,,,
326,16,1,23,5,,High,,,
326,16,1,24,6,,High,,,
326,16,1,26,3,,High,,,
326,16,2,18,2,,Low,,,
326,16,2,19,2,,Low,,,
326,16,2,20,4,,High,,,
326,16,2,21,7,,High,,,
326,16,2,23,10,,High,,,
326,16,2,24,5,,High,,,
326,16,2,25,3,,High,,,
326,17,1,14,1,,Low,,,
326,17,1,15,4,,High,,,
326,17,1,16,4,,High,,,
326,17,1,18,2,,Low,,,
326,17,1,19,4,,High,,,
326,17,1,20,4,,High,,,
326,17,1,21,5,,High,,,
326,17,1,22,5,,High,,,
326,17,1,23,5,,High,,,
326,17,1,24,2,,Low,,,
326,17,2,12,1,,Low,,,
326,17,2,13,1,,Low,,,
326,17,2,17,1,,Low,,,
326,17,2,18,1,,Low,,,
326,17,2,20,1,,Low,,,
326,17,2,21,2,,Low,,,
326,17,2,22,2,,Low,,,
326,17,2,23,4,,High,,,
326,17,2,24,2,,Low,,,
326,17,2,25,3,,High,,,
326,18,2,24,1,,Low,,,
326,19,1,13,1,,Low,,,
326,19,1,18,1,,Low,,,
326,19,1,21,2,,Low,,,
326,19,1,23,1,,Low,,,
326,19,2,21,1,,Low,,,
326,21,1,13,1,,Low,,,
326,21,1,14,1,,Low,,,
326,21,1,18,3,,High,,,
326,21,1,19,3,,High,,,
326,21,1,20,6,,High,,,
326,21,1,21,4,,High,,,
326,21,1,22,9,,High,,,
326,21,1,23,12,,High,,,
326,21,1,24,7,,High,,,
326,21,1,25,1,,Low,,,
326,21,2,17,1,,Low,,,
326,21,2,20,1,,Low,,,
326,21,2,21,2,,Low,,,
326,21,2,22,4,,High,,,
326,21,2,23,6,,High,,,
326,21,2,24,9,,High,,,
326,21,2,25,1,,Low,,,
326,23,1,19,3,,High,,,
326,23,1,20,3,,High,,,
326,23,1,21,1,,Low,,,
326,23,1,22,4,,High,,,
326,23,1,23,2,,Low,,,
326,23,1,24,5,,High,,,
326,23,2,20,1,,Low,,,
326,23,2,23,2,,Low,,,
326,25,1,16,1,,Low,,,
326,25,1,21,1,,Low,,,
326,25,1,23,1,,Low,,,
326,25,1,24,1,,Low,,,
326,25,1,25,1,,Low,,,
326,26,1,17,1,,Low,,,
326,26,1,18,1,,Low,,,
326,26,1,23,1,,Low,,,
326,26,2,23,1,,Low,,,
326,26,2,24,2,,Low,,,
326,28,1,13,1,,Low,,,
326,28,1,16,3,,High,,,
326,28,1,17,5,,High,,,
326,28,1,23,1,,Low,,,
326,28,2,19,2,,Low,,,
326,28,2,21,3,,High,,,
326,28,2,22,1,,Low,,,
326,29,1,24,1,,Low,,,
326,29,2,24,1,,Low,,,
326,30,1,21,1,,Low,,,
326,31,1,14,1,,Low,,,
326,31,1,17,1,,Low,,,
326,31,1,18,1,,Low,,,
326,31,2,21,2,,Low,,,
326,31,2,22,1,,Low,,,
326,32,1,13,1,,Low,,,
326,32,1,16,1,,Low,,,
326,32,1,17,1,,Low,,,
326,32,1,18,2,,Low,,,
326,32,1,19,2,,Low,,,
326,32,1,20,3,,High,,,
326,32,1,21,1,,Low,,,
326,32,1,22,2,,Low,,,
326,32,1,23,2,,Low,,,
326,32,2,18,1,,Low,,,
326,32,2,19,1,,Low,,,
326,32,2,21,5,,High,,,
326,32,2,23,2,,Low,,,
326,32,2,25,2,,Low,,,
326,34,1,2,1,,Low,,,
326,34,2,1,1,,Low,,,
326,35,2,1,1,,Low,,,
326,36,1,22,1,,Low,,,
326,36,2,23,1,,Low,,,
326,36,2,24,1,,Low,,,
326,38,1,9,1,,Low,,,
326,38,1,10,1,,Low,,,
326,38,1,12,3,,High,,,
326,38,1,14,2,,Low,,,
326,38,1,15,1,,Low,,,
326,38,1,16,1,,Low,,,
326,38,1,18,5,,High,,,
326,38,1,22,3,,High,,,
326,38,1,23,2,,Low,,,
326,38,1,24,1,,Low,,,
326,38,1,25,1,,Low,,,
326,38,2,12,1,,Low,,,
326,38,2,17,1,,Low,,,
326,38,2,22,1,,Low,,,
326,38,2,23,2,,Low,,,
326,38,2,24,1,,Low,,,
326,39,1,10,2,,Low,,,
326,39,1,11,2,,Low,,,
326,39,1,13,1,,Low,,,
326,39,1,14,1,,Low,,,
326,39,1,15,3,,High,,,
326,39,1,17,2,,Low,,,
326,39,1,20,1,,Low,,,
326,39,1,21,1,,Low,,,
326,39,1,22,1,,Low,,,
326,39,2,10,1,,Low,,,
326,39,2,11,2,,Low,,,
326,39,2,12,1,,Low,,,
326,39,2,13,1,,Low,,,
326,39,2,14,1,,Low,,,
326,39,2,15,1,,Low,,,
326,39,2,17,1,,Low,,,
326,39,2,18,1,,Low,,,
326,39,2,19,1,,Low,,,
326,39,2,24,2,,Low,,,
326,41,1,5,1,,Low,,,
326,41,1,12,1,,Low,,,
326,41,1,13,1,,Low,,,
326,41,1,14,2,,Low,,,
326,41,1,15,2,,Low,,,
326,41,1,16,6,,High,,,
326,41,1,17,6,,High,,,
326,41,1,18,1,,Low,,,
326,41,1,19,3,,High,,,
326,41,1,20,2,,Low,,,
326,41,1,21,6,,High,,,
326,41,1,22,6,,High,,,
326,41,1,23,5,,High,,,
326,41,1,24,7,,High,,,
326,41,2,18,3,,High,,,
326,41,2,20,1,,Low,,,
326,41,2,21,5,,High,,,
